mid_price,spread,imbalance
166.8562469482422,0.032501220703125,-0.9999996923193435
166.79750061035156,0.774993896484375,0.16774955483488188
167.0,1.019989013671875,-0.38078568277007296
167.0250015258789,0.8700103759765625,0.4368872391336194
167.1676025390625,0.615203857421875,0.4226152022182375
167.02750396728516,0.5749969482421875,-0.37390865257424366
167.15999603271484,0.5399932861328125,0.7037214823478789
167.27999877929688,1.019989013671875,-0.5294108795297443
167.00999450683594,0.55999755859375,0.4867847324517917
167.2249984741211,0.4900054931640625,0.6632827691374523
167.7404022216797,0.63079833984375,0.8262699433598386
168.20999908447266,0.9000091552734375,0.7328721753675617
168.80999755859375,0.44000244140625,0.2765640109152105
168.61589813232422,0.6118011474609375,-0.6211248183798388
168.49254608154297,0.3347015380859375,0.3884203211964832
167.73670196533203,0.0366058349609375,-0.9999997268195827
167.89495086669922,0.6298980712890625,0.2540151603286893
167.91500091552734,0.2299957275390625,0.548265085960923
168.34754943847656,0.1348876953125,-0.4819004167626406
168.32999420166016,0.3600006103515625,-0.30555672444158627
167.98500061035156,0.3699951171875,-0.11081325995452912
168.3000030517578,0.399993896484375,0.9250400318061252
167.9749984741211,1.0500030517578125,-0.7292372011405855
167.80500030517578,0.7299957275390625,0.575343316881817
168.05500030517578,0.3899993896484375,-0.7435736731754591
167.7274932861328,0.345001220703125,-0.2898717297669024
167.7529525756836,0.4658966064453125,-0.375626363404497
167.59249877929688,0.42498779296875,-0.4000071714006642
167.58995056152344,0.42010498046875,0.5674850947295136
167.69499969482422,0.3300018310546875,-0.059693899333194904
167.0824966430664,0.2649993896484375,-0.3584959846292435
166.97999572753906,0.279998779296875,-0.42855584300499416
167.0250015258789,0.3300018310546875,-0.015166226941353934
166.86289978027344,0.38580322265625,-0.8200838262359541
166.77999877929688,0.220001220703125,0.5454986574075461
166.61894989013672,0.5121002197265625,-0.5174756312644787
165.9250030517578,1.290008544921875,-0.4368952676028047
165.77750396728516,0.5149993896484375,-0.8091315655751692
165.7884979248047,0.423004150390625,0.6028424935041174
166.0800018310547,0.600006103515625,0.8583235704564636
166.35269927978516,0.3654022216796875,0.3563285491492263
166.43500518798828,0.3300018310546875,-0.48485687715560166
166.18000030517578,0.4600067138671875,-0.651739794104747
166.09075164794922,0.4514923095703125,0.35438844731988195
165.96499633789062,0.3699951171875,-0.7159765560366878
165.97000122070312,0.260009765625,0.2499999903849769
165.83995056152344,0.419891357421875,-0.7697143504455267
165.60000610351562,0.279998779296875,0.020326974750872688
165.52249908447266,0.5149993896484375,-0.6602174622180048
165.29000091552734,0.3600006103515625,-0.23608696839223686
165.5739974975586,0.9279937744140625,0.7416018467531087
165.6449966430664,0.4900054931640625,-0.527138531265671
165.45000457763672,0.6399993896484375,-0.7965572199882759
164.72239685058594,0.995208740234375,-0.29160405704968206
164.7249984741211,0.3499908447265625,-0.2688668885990058
164.93999481201172,0.4199981689453125,-0.04668483085938708
164.90990447998047,0.6197967529296875,0.7341145650776897
164.90999603271484,0.4199981689453125,-0.5714441280835014
165.02249908447266,0.4149932861328125,0.6922822203296659
164.9749526977539,0.3498992919921875,-0.22092363417275684
165.18250274658203,0.3950042724609375,0.6329045306609374
165.23500061035156,0.269989013671875,-0.3392675357554893
165.23500061035156,0.410003662109375,0.39050985277541733
165.20499420166016,0.3300018310546875,-0.4096730814036459
165.23749542236328,0.4250030517578125,-0.4352852373077036
165.35000610351562,0.55999755859375,0.5446321428629395
165.41500091552734,0.3700103759765625,0.621633865009115
165.45709991455078,0.2741851806640625,-0.8541376504108381
165.17499542236328,0.5099945068359375,-0.794123791388057
164.98999786376953,0.3199920654296875,0.5937723337401823
164.90050506591797,0.4810028076171875,-0.7904387108453538
164.75,0.3800048828125,-0.3160536376835483
164.69499969482422,0.5099945068359375,0.5392394353171182
165.0124969482422,0.334991455078125,0.4029789439693778
164.86249542236328,0.3549957275390625,-0.7323876862249046
164.69749450683594,0.31500244140625,0.3333171760103302
164.79000091552734,0.3199920654296875,0.23437126729304497
164.6249542236328,0.109893798828125,-0.2903359913531526
164.86000061035156,0.540008544921875,0.9259112572250578
165.10254669189453,0.2649078369140625,-0.32083404122678433
165.18500518798828,0.3300018310546875,0.8636426427152706
165.31499481201172,0.2299957275390625,0.22304782417722935
165.43499755859375,0.19000244140625,0.9041920500665515
165.5675048828125,0.285003662109375,0.6315451111527249
165.62750244140625,0.334991455078125,-0.4775894910725586
165.30995178222656,0.419891357421875,-0.8132858298933425
165.2050018310547,0.269989013671875,-0.2962586077678286
164.92599487304688,0.447998046875,-0.8033378567276738
164.65499877929688,0.25,-0.6199950923876963
164.66500091552734,0.4099884033203125,0.5366035076977753
164.62999725341797,0.3199920654296875,-0.7812693475746183
164.35000610351562,0.55999755859375,-0.817138949985826
164.3925018310547,0.635009765625,0.9135188245222102
164.70000457763672,0.1999969482421875,0.2500190612762271
164.7029037475586,0.2657928466796875,0.09403524532826578
164.9499969482422,0.5,0.5956115603533937
165.0249481201172,0.369903564453125,-0.4055358359140349
165.07250213623047,0.4449920654296875,0.775297448544425
165.08505249023438,0.260101318359375,-0.6913058516335678
164.83895111083984,0.4777069091796875,-0.5338103187837248
164.94249725341797,0.3950042724609375,0.9113840693288267
164.94269561767578,0.2653961181640625,-0.07537514808268515
165.19249725341797,0.4749908447265625,0.6842493993244343
165.45999908447266,0.2400054931640625,0.4966621955946
165.62545013427734,0.2909088134765625,0.6730658042958088
165.5374984741211,0.2849884033203125,-0.29544358335803894
165.5199966430664,0.1800079345703125,-0.4166313238074507
165.34749603271484,0.3950042724609375,-0.8734113426662472
165.24010467529297,0.2798004150390625,0.41102687084198236
165.42499542236328,0.3899993896484375,0.7948667584442318
165.60250091552734,0.2249908447265625,-0.31115631034795527
165.62999725341797,0.2400054931640625,0.6874562622842306
165.66500091552734,0.2100067138671875,0.21477874440475203
165.73999786376953,0.1999969482421875,-0.025024794659323307
165.67499542236328,0.3300018310546875,-0.3484533116769611
165.65499877929688,0.19000244140625,0.6052842598233944
165.7324981689453,0.225006103515625,0.28882407505196356
165.94249725341797,0.2649993896484375,0.9245119706404005
166.08999633789062,0.100006103515625,0.3999084128648188
166.0175018310547,0.2550048828125,-0.37960745280160724
166.0250015258789,0.1100006103515625,0.35816337429241935
165.9469985961914,0.1739959716796875,-0.3690256737836828
166.0430450439453,0.34930419921875,0.41512317525532394
166.01589965820312,0.148193359375,-0.4386325898412012
166.15999603271484,0.2599945068359375,0.9615587399397185
166.2699966430664,0.1399993896484375,0.42855582769936273
166.37660217285156,0.126800537109375,0.8666665983178554
166.47869873046875,0.097412109375,0.42810145981194037
166.43999481201172,0.1999969482421875,-0.27504385593555036
166.46959686279297,0.2508087158203125,0.53823688308457
166.62000274658203,0.1500091552734375,0.6999287500045464
166.73004913330078,0.1999053955078125,0.5502633111502508
166.77000427246094,0.100006103515625,-0.14998472714464592
166.75450134277344,0.1510009765625,-0.4774656110638781
166.5800018310547,0.239990234375,-0.9166454348465951
166.39749908447266,0.2350006103515625,-0.6042464517889128
166.47750091552734,0.3249969482421875,0.8984928593438058
166.58499908447266,0.2100067138671875,0.23759353660471555
166.7800064086914,0.1399993896484375,-0.405013595048533
166.65250396728516,0.5449981689453125,-0.6943192189985429
166.50674438476562,0.2135009765625,0.28151799710580083
166.50994873046875,0.159912109375,0.25009540420777443
166.53385162353516,0.1920928955078125,-0.20827705643844216
166.4625015258789,0.1450042724609375,0.31032303447613346
166.62999725341797,0.2400054931640625,0.6662851779098065
166.67250061035156,0.18499755859375,-0.05451995746204229
166.59000396728516,0.2599945068359375,-0.692352810978324
166.4250030517578,0.25,-0.3999633629077155
166.41749572753906,0.18499755859375,0.0005773671743332768
166.4550018310547,0.230010986328125,0.5273981461035128
166.4949951171875,0.30999755859375,-0.4355187888648556
166.38500213623047,0.2299957275390625,-0.05433556454525605
166.28990173339844,0.220001220703125,-0.8073241414143467
166.18499755859375,0.149993896484375,0.43336721424094227
166.17755126953125,0.174896240234375,-0.8290873718940237
166.14999389648438,0.220001220703125,-0.22728532744113525
166.1074981689453,0.19500732421875,0.05179968435466032
166.3385009765625,0.599395751953125,0.9312662132703369
166.5949935913086,0.1699981689453125,-0.06184363696886761
166.7449951171875,0.30999755859375,0.8548434455488186
166.86000061035156,0.1300048828125,0.23075115595949794
166.94900512695312,0.082000732421875,0.24376625237166896
166.90489959716797,0.1497955322265625,0.43394109357363403
166.88500213623047,0.1699981689453125,-0.32357955191983706
166.89005279541016,0.1399078369140625,0.2522630422812622
166.8574981689453,0.18499755859375,-0.3512866850693466
166.7800521850586,0.2201080322265625,-0.6360484979659796
166.77499389648438,0.25,0.7304076856274426
166.88500213623047,0.1699981689453125,-0.26469794691029114
166.83749389648438,0.125,-0.08007811859375051
166.76000213623047,0.3000030517578125,-0.6667005525187492
166.55500030517578,0.1899871826171875,-0.7632318287533844
166.62425231933594,0.2886962890625,0.9005813641540696
166.81749725341797,0.1649932861328125,0.846758480076608
166.54750061035156,0.654998779296875,-0.801518880741662
166.48999786376953,0.2916107177734375,0.7399926489999695
166.52999877929688,0.1199951171875,-0.33074768352507605
166.4606475830078,0.138702392578125,-0.658195772128143
166.38770294189453,0.1353912353515625,-0.5503211584967346
166.375,0.230010986328125,0.1487329111401353
166.47999572753906,0.220001220703125,0.6591066422560599
166.5300064086914,0.1399993896484375,-0.42855582769936273
166.44345092773438,0.146697998046875,-0.20511752294301855
166.47245025634766,0.0850982666015625,0.11762594995744262
166.4541015625,0.128204345703125,-0.2341109077092449
166.51800537109375,0.2239990234375,0.37990461519248714
166.5199966430664,0.1800079345703125,0.583283853330431
166.7050018310547,0.209991455078125,0.9757302252975905
166.73500061035156,0.1300048828125,-0.6907276463996161
166.75499725341797,0.1100006103515625,0.6364266310045004
166.9074935913086,0.2649993896484375,0.8301951664607183
166.9551010131836,0.1298065185546875,-0.3082167389217207
166.9199981689453,0.1597900390625,-0.6771389950563587
166.93500518798828,0.1699981689453125,0.7646530382261004
166.99504852294922,0.2299041748046875,0.5219353327101919
167.08499908447266,0.1100006103515625,0.0
166.88375091552734,0.4322967529296875,-0.9600084490787075
166.7699966430664,0.2599945068359375,0.3461470610451941
166.70249938964844,0.165008544921875,-0.8132975279265149
166.69515228271484,0.1667022705078125,0.029931348318919138
166.66000366210938,0.1199951171875,-0.12499998958291034
166.63504791259766,0.1699066162109375,-0.47022897995785684
166.53710174560547,0.0658111572265625,0.15186642719054447
166.62000274658203,0.1399993896484375,0.25002723009723754
166.64749908447266,0.2249908447265625,0.19999999111074981
166.6949462890625,0.14990234375,0.8665512451238779
166.76294708251953,0.1056976318359375,0.3785188035129085
166.8249969482422,0.089996337890625,0.3333332962947933
166.8574981689453,0.06500244140625,0.4615022764201569
166.79750061035156,0.165008544921875,-0.5454965454506551
166.71500396728516,0.2100067138671875,-0.8332485253158648
166.59749603271484,0.1750030517578125,-0.4857441522070549
166.5949935913086,0.1100006103515625,0.5454292748713373
166.5199966430664,0.1800079345703125,-0.8888700023285713
166.40245056152344,0.1549072265625,-0.19365640987838212
166.45999908447266,0.2400054931640625,0.7074829637194968
166.5250015258789,0.1500091552734375,0.2993591500164772
166.63500213623047,0.1699981689453125,0.44116324485048525
166.74749755859375,0.165008544921875,0.7575364808156919
166.77749633789062,0.125,-0.16003416688476665
166.83090209960938,0.181793212890625,0.7976329928876316
166.9000015258789,0.1200103759765625,-0.4166560364831914
166.7925033569336,0.1349945068359375,0.02735390325232802
166.8300018310547,0.100006103515625,-0.633963928063076
166.83424377441406,0.131500244140625,0.7224413467789323
166.91744995117188,0.08489990234375,0.29439248868924134
166.86575317382812,0.1614990234375,-0.3709372408260176
166.75,0.20001220703125,-0.7599938588595075
166.75254821777344,0.17510986328125,0.9423143414469217
166.86499786376953,0.1299896240234375,0.15377390529671717
166.862548828125,0.1448974609375,0.24641952806513248
166.8949966430664,0.1100006103515625,-0.13635731871783432
166.86000061035156,0.079986572265625,0.1888591904290807
166.875,0.1099853515625,0.0018035514453419153
166.80750274658203,0.1949920654296875,-0.7282259584278766
166.66000366210938,0.220001220703125,-0.636357302188714
166.61499786376953,0.1299896240234375,-0.1153891213028038
166.57749938964844,0.114990234375,-0.08691612832253798
166.58499908447266,0.1299896240234375,0.0
166.55750274658203,0.1349945068359375,-0.14818581472645467
166.52999877929688,0.149993896484375,-0.3052899084359314
166.5207977294922,0.118408203125,-0.33775770343390615
166.51000213623047,0.2400054931640625,0.08328564723872581
166.52000427246094,0.1199951171875,0.22087994090082935
166.5500030517578,0.1199951171875,0.24999997916582067
166.4550018310547,0.209991455078125,-0.4999999761895085
166.285400390625,0.325592041015625,-0.9674758349402491
166.14755249023438,0.1549072265625,0.41321904345870447
166.2449493408203,0.169891357421875,0.43910541694160893
166.28925323486328,0.0984954833984375,0.2182803806270751
